Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis,Actual_Agressive_Target,Predicted_Agressive_Target,Actual_Profit,Actual_Aggressive_profit,PAT_Profit_100,PAT_D_Profit_100,PAT_Loss_100,Target_Predicted_Aggressive_100_Defence_Target,PAT_Profit_Timestamp_100,PAT_D_Profit_Timestamp_100,PAT_Loss_Timestamp_100,Actual_Loss,PAT_Profit_Duration,PAT_D_Profit_Duration,PAT_Loss_Duration
9/5/2024 20:05,5567,5569.75,5566.25,5569.25,5658,5616.5,5614.75,5614,5613.25,5559.75,5560.5,5564.25,5565.25,5566.25,5569.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 20:10,5569.25,5570,5568.5,5569.25,5658,5616.5,5614.75,5614,5613.25,5559.75,5560.5,5564.25,5565.25,5566.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
9/5/2024 21:05,5569.25,5570.25,5569.25,5569.75,5658,5616.5,5614.75,5614,5613.25,5559.75,5560.5,5564.25,5565.25,5566.25,5569.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 21:10,5570,5571,5569.5,5571,5658,5616.5,5614.75,5614,5613.25,5559.75,5560.5,5564.25,5565.25,5566.25,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 21:15,5571,5571.75,5571,5571.25,5658,5616.5,5614.75,5614,5613.25,5560.5,5564.25,5565.25,5566.25,5569.25,5571.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 22:10,5564.25,5564.5,5563.25,5564.5,5658,5616.5,5614.75,5614,5613.25,5560.5,5563.25,5564.25,5565.25,5566.25,0,5564.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 22:15,5564.25,5567.25,5564.25,5566.5,5658,5616.5,5614.75,5614,5613.25,5563.25,5564.25,5565.25,5566.25,5571,5566.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 22:20,5566.75,5567.5,5565.75,5567.25,5658,5616.5,5614.75,5614,5613.25,5563.25,5564.25,5565.25,5565.75,5566.25,5567.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 22:25,5567.5,5569.25,5567.25,5568.75,5658,5616.5,5614.75,5614,5613.25,5564.25,5565.25,5565.75,5566.25,5567.25,5568.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 23:30,5562.75,5564,5562.25,5563.5,5658,5616.5,5614.75,5614,5613.25,5562.25,5564.25,5565.25,5565.75,5566.25,0,5563.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 23:50,5556.75,5562.25,5556.75,5562,5658,5616.5,5614.75,5614,5613.25,5556.75,5562.25,5564.25,5565.25,5565.75,0,5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/5/2024 23:55,5562,5567.5,5562,5567,5658,5616.5,5614.75,5614,5613.25,5556.75,5562,5562.25,5564.25,5565.25,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 0:40,5556.25,5559,5555.75,5558.25,5658,5616.5,5614.75,5614,5613.25,5555.75,5556.75,5562,5562.25,5564.25,0,5558.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 1:30,5533.75,5536.25,5532.75,5535,5658,5616.5,5614.75,5614,5613.25,5532.75,5555.75,5556.75,5562,5562.25,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 1:45,5535,5539,5534.75,5537.75,5658,5616.5,5614.75,5614,5613.25,5532.75,5534.75,5555.75,5556.75,5562,5537.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/6/2024 1:55,5533.75,5537.25,5533.25,5535.5,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5555.75,5556.75,0,5535.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 2:00,5535.5,5540.25,5535,5539.5,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5535,5555.75,5539.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 2:05,5539.5,5543.25,5539,5543,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5535,5539,5543,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/6/2024 2:10,5542.75,5543.25,5540.25,5542,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5535,5539,0,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 2:25,5538.5,5540.25,5537,5539.25,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5535,5539,0,5539.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:00,5532,5535.75,5530.75,5535,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.75,5535,5539,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:05,5534.75,5535.25,5532.5,5535,5658,5616.5,5614.75,5614,5613.25,5530.75,5532.75,5533.25,5534.75,5535,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:20,5532,5535.75,5529.75,5533,5658,5616.5,5614.75,5614,5613.25,5529.75,5530.75,5532.75,5533.25,5534.75,0,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:25,5533,5536.75,5531.25,5536.5,5658,5616.5,5614.75,5614,5613.25,5529.75,5530.75,5531.25,5532.75,5533.25,5536.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:30,5536.5,5538.25,5536,5537.25,5658,5616.5,5614.75,5614,5613.25,5530.75,5531.25,5532.75,5533.25,5536,5537.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:35,5537,5539.5,5536.5,5538.25,5658,5616.5,5614.75,5614,5613.25,5531.25,5532.75,5533.25,5536,5536.5,5538.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 3:50,5534.75,5539.75,5534.25,5538.75,5658,5616.5,5614.75,5614,5613.25,5531.25,5532.75,5533.25,5534.25,5536,5538.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 4:00,5539,5540.5,5538,5540,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.25,5536,5536.5,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 4:50,5535.75,5539.5,5535.75,5539.5,5658,5616.5,5614.75,5614,5613.25,5532.75,5533.25,5534.25,5535.75,5536,0,5539.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 5:10,5537.75,5539.75,5537,5539.75,5658,5616.5,5614.75,5614,5613.25,5533.25,5534.25,5535.75,5536,5537,5539.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 5:25,5539.25,5540.75,5539,5540.25,5658,5616.5,5614.75,5614,5613.25,5534.25,5535.75,5536,5537,5539,5540.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/6/2024 5:35,5538.5,5541.75,5537.5,5541,5658,5616.5,5614.75,5614,5613.25,5534.25,5535.75,5536,5537,5537.5,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 5:50,5540.75,5543,5538.75,5542.5,5658,5616.5,5614.75,5614,5613.25,5535.75,5536,5537,5537.5,5538.75,5542.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 5:55,5542.5,5544.75,5542.25,5544.75,5658,5616.5,5614.75,5614,5613.25,5536,5537,5537.5,5538.75,5542.25,5544.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:05,5544.5,5547.75,5543.5,5546.75,5658,5616.5,5614.75,5614,5613.25,5537,5537.5,5538.75,5542.25,5543.5,5546.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:20,5541.5,5546.25,5540.25,5545.25,5658,5616.5,5614.75,5614,5613.25,5537,5537.5,5538.75,5540.25,5542.25,0,5545.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:25,5545,5548.25,5544.75,5547.75,5658,5616.5,5614.75,5614,5613.25,5537.5,5538.75,5540.25,5542.25,5543.5,5547.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:35,5539.25,5575.75,5530.75,5558.5,5658,5616.5,5614.75,5614,5613.25,5530.75,5537.5,5538.75,5540.25,5542.25,5558.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:40,5558.25,5573.5,5556.75,5567.75,5658,5616.5,5614.75,5614,5613.25,5537.5,5538.75,5540.25,5542.25,5544.75,5567.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:50,5559,5578.75,5556.75,5577.75,5658,5616.5,5614.75,5614,5613.25,5530.75,5537.5,5538.75,5540.25,5542.25,5577.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 6:55,5577.75,5580.75,5571.75,5572.25,5658,5616.5,5614.75,5614,5613.25,5530.75,5537.5,5538.75,5540.25,5542.25,0,5572.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 7:35,5576.25,5588.75,5575.5,5588.25,5658,5616.5,5614.75,5614,5613.25,5530.75,5537.5,5538.75,5540.25,5542.25,5588.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 7:45,5569.5,5581,5561.75,5576.75,5658,5616.5,5614.75,5614,5613.25,5530.75,5537.5,5538.75,5540.25,5542.25,0,5576.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 9:00,5495,5500.25,5492.5,5499.25,5658,5616.5,5614.75,5614,5613.25,5492.5,5530.75,5537.5,5538.75,5540.25,0,5499.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 9:05,5499.5,5532.25,5498,5512,5658,5616.5,5614.75,5614,5613.25,5492.5,5498,5530.75,5537.5,5538.75,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 9:25,5489.5,5498.5,5487.75,5493.25,5658,5616.5,5614.75,5614,5613.25,5487.75,5492.5,5498,5530.75,5537.5,0,5493.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 9:35,5491.5,5503.5,5490.5,5497.5,5658,5616.5,5614.75,5614,5613.25,5487.75,5490.5,5492.5,5498,5530.75,5497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 10:10,5481.25,5487.5,5480,5484.25,5658,5616.5,5614.75,5614,5613.25,5480,5487.75,5490.5,5492.5,5498,0,5484.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 10:25,5479.75,5483.25,5477.5,5482,5658,5616.5,5614.75,5614,5613.25,5477.5,5480,5487.75,5490.5,5492.5,0,5482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 10:35,5475.75,5485,5475,5484.5,5658,5616.5,5614.75,5614,5613.25,5475,5477.5,5480,5487.75,5490.5,5484.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 10:45,5479.25,5484.5,5477,5483.5,5658,5616.5,5614.75,5614,5613.25,5475,5477,5477.5,5480,5487.75,0,5483.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 11:10,5482,5490,5479.25,5487.5,5658,5616.5,5614.75,5614,5613.25,5475,5477,5477.5,5479.25,5480,5487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 11:15,5487.75,5492.25,5486.75,5490.5,5658,5616.5,5614.75,5614,5613.25,5477,5477.5,5479.25,5480,5486.75,5490.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 11:25,5487.75,5496.75,5487.25,5496.25,5658,5616.5,5614.75,5614,5613.25,5477.5,5479.25,5480,5486.75,5487.25,5496.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 11:55,5477.25,5482.25,5475.25,5481,5658,5616.5,5614.75,5614,5613.25,5475.25,5477.5,5479.25,5480,5486.75,0,5481,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/6/2024 12:30,5473,5477.5,5471,5476.75,5658,5616.5,5614.75,5614,5613.25,5471,5475.25,5477.5,5479.25,5480,0,5476.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 13:00,5479,5483.5,5478,5481,5658,5616.5,5614.75,5614,5613.25,5471,5475.25,5477.5,5478,5479.25,5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 13:05,5481.25,5487.25,5480.5,5486.25,5658,5616.5,5614.75,5614,5613.25,5475.25,5477.5,5478,5479.25,5480.5,5486.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 13:10,5486.25,5490.25,5485.25,5488.75,5658,5616.5,5614.75,5614,5613.25,5477.5,5478,5479.25,5480.5,5485.25,5488.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/6/2024 13:50,5480,5491.5,5479.75,5490,5658,5616.5,5614.75,5614,5613.25,5477.5,5478,5479.25,5479.75,5480.5,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 14:50,5459.75,5462,5459.75,5461,5658,5616.5,5614.75,5614,5613.25,5459.75,5477.5,5478,5479.25,5479.75,0,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/6/2024 15:00,5456.25,5464.5,5456,5464.5,5658,5616.5,5614.75,5614,5613.25,5456,5459.75,5477.5,5478,5479.25,5464.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 16:05,5470.75,5474.25,5469.25,5472.5,5658,5616.5,5614.75,5614,5613.25,5456,5459.75,5469.25,5477.5,5478,5472.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 16:20,5469.5,5476,5468.25,5474,5658,5616.5,5614.75,5614,5613.25,5456,5459.75,5468.25,5469.25,5477.5,5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 16:35,5472.25,5474.75,5472.25,5474.5,5658,5616.5,5614.75,5614,5613.25,5456,5459.75,5468.25,5469.25,5472.25,5474.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 17:20,5469.5,5472,5469,5471.5,5658,5616.5,5614.75,5614,5613.25,5456,5459.75,5468.25,5469,5469.25,0,5471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 17:25,5471.75,5479.25,5471.75,5478.75,5658,5616.5,5614.75,5614,5613.25,5459.75,5468.25,5469,5469.25,5471.75,5478.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 17:45,5477.5,5481.25,5477,5480.5,5658,5616.5,5614.75,5614,5613.25,5468.25,5469,5469.25,5471.75,5477,5480.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 18:10,5480.75,5484.25,5479,5483.75,5658,5616.5,5614.75,5614,5613.25,5469,5469.25,5471.75,5477,5479,5483.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 18:15,5483.5,5486,5483.25,5484.5,5658,5616.5,5614.75,5614,5613.25,5469.25,5471.75,5477,5479,5483.25,5484.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 19:05,5485.25,5489.25,5485.25,5489.25,5658,5616.5,5614.75,5614,5613.25,5471.75,5477,5479,5483.25,5485.25,5489.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 19:15,5489.25,5491.75,5489.25,5491,5658,5616.5,5614.75,5614,5613.25,5477,5479,5483.25,5485.25,5489.25,5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 19:45,5491,5493.75,5490.5,5492.75,5658,5616.5,5614.75,5614,5613.25,5479,5483.25,5485.25,5489.25,5490.5,5492.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/8/2024 20:10,5490,5492.25,5490,5492,5658,5616.5,5614.75,5614,5613.25,5479,5483.25,5485.25,5489.25,5490,0,5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 21:05,5492.5,5493.5,5492.5,5493.25,5658,5616.5,5614.75,5614,5613.25,5483.25,5485.25,5489.25,5490,5490.5,5493.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 21:10,5493.25,5493.75,5492.75,5493.5,5658,5616.5,5614.75,5614,5613.25,5485.25,5489.25,5490,5490.5,5492.5,5493.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 21:15,5493.5,5495.75,5493.25,5494.75,5658,5616.5,5614.75,5614,5613.25,5489.25,5490,5490.5,5492.5,5492.75,5494.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 21:35,5494,5495.75,5494,5495.5,5658,5616.5,5614.75,5614,5613.25,5490,5490.5,5492.5,5492.75,5493.25,5495.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 21:45,5495,5495.75,5494.5,5495.75,5658,5616.5,5614.75,5614,5613.25,5490.5,5492.5,5492.75,5493.25,5494,5495.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 22:00,5495,5496,5494.25,5496,5658,5616.5,5614.75,5614,5613.25,5492.5,5492.75,5493.25,5494,5494.25,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 22:10,5496.5,5500.25,5496,5499.75,5658,5616.5,5614.75,5614,5613.25,5492.75,5493.25,5494,5494.25,5494.5,5499.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 22:15,5499.75,5504.75,5499.5,5504.25,5658,5616.5,5614.75,5614,5613.25,5493.25,5494,5494.25,5494.5,5496,5504.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 22:50,5503,5504.5,5502.5,5504.5,5658,5616.5,5614.75,5614,5613.25,5494,5494.25,5494.5,5496,5499.5,5504.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 23:25,5501.25,5501.75,5499.75,5501.5,5658,5616.5,5614.75,5614,5613.25,5494.25,5494.5,5496,5499.5,5499.75,0,5501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/8/2024 23:35,5500,5501.75,5499.75,5501,5658,5616.5,5614.75,5614,5613.25,5494.5,5496,5499.5,5499.75,5502.5,0,5501,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/9/2024 0:05,5499.25,5501,5498.25,5500.5,5658,5616.5,5614.75,5614,5613.25,5494.5,5496,5498.25,5499.5,5499.75,0,5500.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 0:10,5500.5,5503.75,5499.25,5501,5658,5616.5,5614.75,5614,5613.25,5494.5,5496,5498.25,5499.25,5499.5,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 0:25,5501.25,5503.25,5501,5502.25,5658,5616.5,5614.75,5614,5613.25,5496,5498.25,5499.25,5499.5,5501,5502.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 0:30,5502.25,5503.75,5502.25,5503.25,5658,5616.5,5614.75,5614,5613.25,5498.25,5499.25,5499.5,5501,5502.25,5503.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 0:35,5503.25,5504.75,5502,5502.75,5658,5616.5,5614.75,5614,5613.25,5498.25,5499.25,5499.5,5501,5502.25,0,5502.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 0:55,5502,5503.25,5501,5503,5658,5616.5,5614.75,5614,5613.25,5498.25,5499.25,5499.5,5501,5502.25,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 1:05,5503.75,5508,5503.25,5504.75,5658,5616.5,5614.75,5614,5613.25,5498.25,5499.25,5499.5,5501,5502.25,5504.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 1:10,5505,5507.25,5504.5,5506.5,5658,5616.5,5614.75,5614,5613.25,5499.25,5499.5,5501,5502.25,5503.25,5506.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 1:15,5506.75,5509,5505.5,5508.75,5658,5616.5,5614.75,5614,5613.25,5499.5,5501,5502.25,5503.25,5504.5,5508.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 2:00,5513.5,5515.25,5512.75,5514.75,5658,5616.5,5614.75,5614,5613.25,5501,5502.25,5503.25,5504.5,5505.5,5514.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 2:50,5508.25,5513.25,5508.25,5512.25,5658,5616.5,5614.75,5614,5613.25,5502.25,5503.25,5504.5,5505.5,5508.25,0,5512.25,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
9/9/2024 2:55,5512.25,5513.25,5511.5,5513.25,5658,5616.5,5614.75,5614,5613.25,5503.25,5504.5,5505.5,5508.25,5511.5,5513.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 3:10,5513.25,5516.5,5511.25,5516,5658,5616.5,5614.75,5614,5613.25,5503.25,5504.5,5505.5,5508.25,5511.25,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 3:15,5516,5517,5514.75,5516.75,5658,5616.5,5614.75,5614,5613.25,5504.5,5505.5,5508.25,5511.25,5511.5,5516.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 3:25,5516.5,5519.75,5515.75,5519.25,5658,5616.5,5614.75,5614,5613.25,5505.5,5508.25,5511.25,5511.5,5514.75,5519.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 4:05,5519.5,5522,5518.75,5521.75,5658,5616.5,5614.75,5614,5613.25,5508.25,5511.25,5511.5,5514.75,5515.75,5521.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 4:10,5521.5,5523,5520.5,5523,5658,5616.5,5614.75,5614,5613.25,5511.25,5511.5,5514.75,5515.75,5518.75,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 4:15,5522.75,5523.75,5522,5523.75,5658,5616.5,5614.75,5614,5613.25,5511.5,5514.75,5515.75,5518.75,5520.5,5523.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 5:10,5518.75,5520,5517,5519,5658,5616.5,5614.75,5614,5613.25,5511.5,5514.75,5515.75,5517,5518.75,0,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 5:15,5519,5521.5,5519,5521.25,5658,5616.5,5614.75,5614,5613.25,5514.75,5515.75,5517,5518.75,5519,5521.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 5:30,5521,5525,5520.75,5523.75,5658,5616.5,5614.75,5614,5613.25,5515.75,5517,5518.75,5519,5520.75,5523.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 6:00,5515,5517.5,5514.75,5516.5,5658,5616.5,5614.75,5614,5613.25,5514.75,5515.75,5517,5518.75,5519,0,5516.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 6:20,5510.75,5514,5510.75,5512.25,5658,5616.5,5614.75,5614,5613.25,5510.75,5514.75,5515.75,5517,5518.75,0,5512.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 6:35,5508.25,5514.25,5508.25,5512.75,5658,5616.5,5614.75,5614,5613.25,5508.25,5510.75,5514.75,5515.75,5517,5512.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 6:55,5512.75,5516.5,5512.75,5516.5,5658,5616.5,5614.75,5614,5613.25,5508.25,5510.75,5512.75,5514.75,5515.75,5516.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 7:00,5516.5,5518.25,5516.25,5517,5658,5616.5,5614.75,5614,5613.25,5510.75,5512.75,5514.75,5515.75,5516.25,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 7:20,5517.25,5519.25,5515.25,5518,5658,5616.5,5614.75,5614,5613.25,5510.75,5512.75,5514.75,5515.25,5515.75,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 7:30,5516.75,5524.75,5516,5523,5658,5616.5,5614.75,5614,5613.25,5512.75,5514.75,5515.25,5515.75,5516,5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 7:35,5523,5528.25,5517.5,5527,5658,5616.5,5614.75,5614,5613.25,5514.75,5515.25,5515.75,5516,5517.5,5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
9/9/2024 7:55,5523.5,5529.5,5521.75,5527.5,5658,5616.5,5614.75,5614,5613.25,5515.25,5515.75,5516,5517.5,5521.75,5527.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
