timestamp,open,high,low,close
4/13/2021 13:40,19240.04,19252.96,19236.57,19236.57
4/13/2021 13:45,19236.43,19280.51,19235.54,19277.88
4/13/2021 13:50,19280.16,19283.25,19268.39,19276.78
4/13/2021 13:55,19275.53,19314.67,19275.53,19306.34
4/13/2021 14:00,19309.73,19321.05,19290.6,19294.29
4/13/2021 14:05,19294.94,19334.48,19292.86,19334.31
4/13/2021 14:10,19333.38,19365.63,19333.38,19355.75
4/13/2021 14:15,19359.81,19373.46,19343.8,19351.97
4/13/2021 14:20,19351.76,19368.77,19350.12,19357.52
4/13/2021 14:25,19357.06,19358.97,19345.46,19351.51
4/13/2021 14:30,19361.75,19383.5,19361.49,19365.58
4/13/2021 14:35,19366.6,19398.42,19366.6,19392.42
4/13/2021 14:40,19393.78,19403.62,19386.11,19389.16
4/13/2021 14:45,19395.39,19397.06,19384.62,19387.82
4/13/2021 14:50,19386.78,19386.78,19353.32,19360.61
4/13/2021 14:55,19364.39,19373.41,19361.42,19365.73
4/13/2021 15:00,19365.82,19373.75,19352.88,19352.88
4/13/2021 15:05,19359.01,19396.41,19359.01,19396.41
4/13/2021 15:10,19397.59,19412.53,19397.59,19409.3
4/13/2021 15:15,19409.28,19411.88,19404.03,19409.07
4/13/2021 15:20,19407.33,19420.43,19404.24,19418.01
4/13/2021 15:25,19419.9,19423.44,19415.37,19422.45
4/15/2021 9:15,19395.07,19469.79,19386.3,19461.81
4/15/2021 9:20,19458.65,19479.28,19455.36,19473.43
4/15/2021 9:25,19469.3,19481.54,19458.53,19469.17
4/15/2021 9:30,19475.83,19477.29,19420.22,19420.22
4/15/2021 9:35,19402.15,19402.15,19328.54,19330.64
4/15/2021 9:40,19326.62,19363.27,19314.92,19360.52
4/15/2021 9:45,19358.88,19364.28,19324.35,19328.68
4/15/2021 9:50,19332.21,19332.21,19295.27,19295.27
4/15/2021 9:55,19294.31,19342.97,19294.31,19342.03
4/15/2021 10:00,19345.94,19383.87,19345.94,19363.95
4/15/2021 10:05,19365.72,19371.19,19331.77,19331.77
4/15/2021 10:10,19329,19335.96,19318.91,19329.65
4/15/2021 10:15,19330.45,19332.65,19298.45,19298.45
4/15/2021 10:20,19288.47,19288.47,19266.15,19267.52
4/15/2021 10:25,19267.33,19279.12,19245.35,19245.35
4/15/2021 10:30,19239.87,19243.75,19217.61,19217.61
4/15/2021 10:35,19218.69,19263.69,19218.69,19253.93
4/15/2021 10:40,19254.46,19262.36,19232.9,19256.49
4/15/2021 10:45,19258.45,19292.6,19258.45,19277.74
4/15/2021 10:50,19277.29,19281.88,19266.36,19274.79
4/15/2021 10:55,19273.37,19278,19267.75,19269.23
4/15/2021 11:00,19269.1,19269.28,19222.89,19230.51
4/15/2021 11:05,19232.99,19244.58,19214.65,19214.65
4/15/2021 11:10,19210,19221.56,19202.41,19207.02
4/15/2021 11:15,19207.36,19215.69,19200.76,19214.19
4/15/2021 11:20,19216.09,19229,19207.98,19209.67
4/15/2021 11:25,19211.08,19216.12,19199.96,19212.63
4/15/2021 11:30,19213.71,19225.82,19194.89,19221.86
4/15/2021 11:35,19221.04,19242.18,19211.68,19242.18
4/15/2021 11:40,19244.75,19275.06,19239.73,19275.06
4/15/2021 11:45,19274.06,19301.42,19266.01,19290.36
4/15/2021 11:50,19289.83,19331.29,19289.83,19304.94
4/15/2021 11:55,19314.41,19314.41,19286.25,19286.25
4/15/2021 12:00,19283.45,19289.06,19271.25,19283.24
4/15/2021 12:05,19281.77,19305.91,19279.84,19305.91
4/15/2021 12:10,19311.1,19321.71,19301.41,19301.41
4/15/2021 12:15,19303.28,19322.82,19290.74,19293.06
4/15/2021 12:20,19292.38,19297.02,19283.76,19293.71
4/15/2021 12:25,19294.89,19307.98,19293.51,19295.39
4/15/2021 12:30,19297.61,19305.18,19281.92,19302.83
4/15/2021 12:35,19307.18,19320.31,19305.11,19311.8
4/15/2021 12:40,19312.04,19321.28,19308.94,19321.28
4/15/2021 12:45,19321.53,19334.5,19318.55,19321.81
4/15/2021 12:50,19321.4,19324.34,19308.61,19313.81
4/15/2021 12:55,19315.57,19331.79,19315.11,19327.95
4/15/2021 13:00,19327.44,19347.6,19319.73,19327.03
4/15/2021 13:05,19317.03,19317.03,19302.88,19303.49
4/15/2021 13:10,19303.08,19308.83,19300.17,19305.85
4/15/2021 13:15,19308.62,19321.31,19308.62,19315.68
4/15/2021 13:20,19317.3,19330.59,19295.25,19295.91
4/15/2021 13:25,19297.11,19320.23,19295.72,19316.41
4/15/2021 13:30,19315.48,19327.13,19308.53,19324.83
4/15/2021 13:35,19323.67,19345.25,19322.41,19345.25
4/15/2021 13:40,19358,19369.98,19356.81,19363.45
4/15/2021 13:45,19363.02,19376.84,19345.13,19352.34
4/15/2021 13:50,19356.44,19376.92,19356.44,19376.92
4/15/2021 13:55,19380.11,19386.76,19360.65,19362.2
4/15/2021 14:00,19366.82,19392.71,19366.82,19392.71
4/15/2021 14:05,19393.72,19422.62,19393.72,19419.67
4/15/2021 14:10,19418.25,19418.25,19393.92,19413.22
4/15/2021 14:15,19412.67,19424.22,19407.89,19424.22
4/15/2021 14:20,19425.48,19427.94,19375,19375
4/15/2021 14:25,19365.01,19384.43,19364,19384.43
4/15/2021 14:30,19385.02,19407.58,19385.02,19402.08
4/15/2021 14:35,19403.94,19403.94,19354.57,19362.67
4/15/2021 14:40,19364.48,19385.03,19364.48,19382.64
4/15/2021 14:45,19383.23,19402.91,19383.23,19389.12
4/15/2021 14:50,19387.38,19403.6,19387.38,19403.6
4/15/2021 14:55,19407.34,19430.98,19407.34,19427.97
4/15/2021 15:00,19431.16,19466.34,19431.16,19466.34
4/15/2021 15:05,19466.38,19485.79,19455.66,19485.79
4/15/2021 15:10,19487.27,19493.78,19481.89,19492.83
4/15/2021 15:15,19493.81,19498.86,19489.93,19492.1
4/15/2021 15:20,19490.59,19496.23,19486.61,19488.6
4/15/2021 15:25,19488.95,19497.31,19481.08,19483.6
4/16/2021 9:15,19525.84,19571.71,19525.84,19538.99
4/16/2021 9:20,19549.55,19573.4,19480.09,19522.25
4/16/2021 9:25,19525.98,19564.01,19524.19,19564.01
4/16/2021 9:30,19562.73,19603.06,19562.73,19596.39
4/16/2021 9:35,19594.09,19601.94,19576.46,19578.72
4/16/2021 9:40,19579.26,19594.03,19566.93,19584.03
4/16/2021 9:45,19583.21,19612.35,19583.21,19607.89
4/16/2021 9:50,19609.34,19621.48,19607.17,19619.36
4/16/2021 9:55,19620.89,19623.95,19612.79,19616.54
4/16/2021 10:00,19614.32,19626.27,19582.36,19582.36
4/16/2021 10:05,19583.42,19612.03,19573.82,19609.46
4/16/2021 10:10,19608.31,19616.81,19608.31,19613.47
4/16/2021 10:15,19616.39,19628.94,19616.39,19627.52
4/16/2021 10:20,19628.27,19637.42,19622.24,19636.48
4/16/2021 10:25,19635.97,19636.23,19620.38,19634.16
4/16/2021 10:30,19635.37,19647.33,19635.37,19642.98
4/16/2021 10:35,19642.97,19651.69,19642.97,19651.34
4/16/2021 10:40,19651.09,19653.12,19627.04,19627.25
4/16/2021 10:45,19628.98,19638.49,19618.58,19635.75
4/16/2021 10:50,19636.63,19647.54,19630.8,19630.8
4/16/2021 10:55,19629.41,19641.29,19619.16,19624.98
4/16/2021 11:00,19628.43,19634.74,19616.1,19616.79
4/16/2021 11:05,19615.47,19645.12,19614.31,19645.12
4/16/2021 11:10,19647.58,19648.87,19638.77,19644.89
4/16/2021 11:15,19642.59,19647.34,19635.88,19645.97
4/16/2021 11:20,19649.75,19660.35,19649.75,19653.74
4/16/2021 11:25,19651.72,19656.73,19647.38,19655.87
4/16/2021 11:30,19656.41,19658.65,19639.05,19639.05
4/16/2021 11:35,19639.16,19647.2,19637.7,19640.57
4/16/2021 11:40,19644.03,19645.84,19632.02,19632.02
4/16/2021 11:45,19633.72,19633.72,19603.56,19604.61
4/16/2021 11:50,19604.54,19630.34,19604.23,19627.32
4/16/2021 11:55,19629,19633.3,19619.29,19622.99
4/16/2021 12:00,19622.84,19624.13,19589.94,19589.94
4/16/2021 12:05,19583.34,19603.44,19583.34,19601.91
4/16/2021 12:10,19601.06,19610.6,19595.46,19610.6
4/16/2021 12:15,19611.56,19611.56,19594.07,19599.89
4/16/2021 12:20,19601,19609.19,19600.95,19606.22
4/16/2021 12:25,19605.29,19608.17,19596.62,19602.9
4/16/2021 12:30,19603.62,19624.74,19603.62,19624.74
4/16/2021 12:35,19626.04,19630.01,19621.3,19625.4
4/16/2021 12:40,19624.22,19631.68,19624.22,19627.72
4/16/2021 12:45,19628.19,19650.35,19628.19,19650.16
4/16/2021 12:50,19650.87,19656.26,19645.44,19645.44
4/16/2021 12:55,19646.48,19650.82,19635.32,19639.38
4/16/2021 13:00,19639.13,19657.79,19639.13,19649.35
4/16/2021 13:05,19645.49,19647.34,19626.21,19626.21
4/16/2021 13:10,19625.93,19638.58,19623.19,19638.42
4/16/2021 13:15,19638.03,19642.77,19625.42,19626.43
4/16/2021 13:20,19626.82,19631,19614.12,19631
4/16/2021 13:25,19631.84,19632.66,19621.16,19621.95
4/16/2021 13:30,19623.11,19629.75,19614.85,19623.34
4/16/2021 13:35,19623.29,19639.28,19623.29,19638.62
4/16/2021 13:40,19636.74,19645.12,19631.49,19636.39
4/16/2021 13:45,19634.64,19639.1,19629.69,19634.35
4/16/2021 13:50,19636.68,19642.75,19630.87,19640.51
4/16/2021 13:55,19640.69,19644.09,19629.96,19630.03
4/16/2021 14:00,19631.15,19631.15,19603.85,19615.1
4/16/2021 14:05,19614.37,19617.83,19604.82,19608.68
4/16/2021 14:10,19609.62,19624.96,19609.11,19622.04
4/16/2021 14:15,19622.81,19626.81,19620.58,19626.81
4/16/2021 14:20,19626.14,19665.71,19624.14,19661.45
4/16/2021 14:25,19664.03,19674.66,19658.78,19662.73
4/16/2021 14:30,19662.89,19665.23,19643.83,19650.26
4/16/2021 14:35,19651.93,19663.51,19651.93,19661.25
4/16/2021 14:40,19662.46,19668.83,19653.23,19653.23
4/16/2021 14:45,19655.18,19661.91,19654.37,19654.49
4/16/2021 14:50,19645.23,19645.23,19621.7,19629.96
4/16/2021 14:55,19631.93,19631.97,19618.09,19618.69
4/16/2021 15:00,19611.84,19611.84,19582.97,19608.35
4/16/2021 15:05,19607.57,19609.52,19587.77,19595.62
4/16/2021 15:10,19595.99,19597,19585.38,19585.38
4/16/2021 15:15,19586.09,19586.59,19574.44,19575.8
4/16/2021 15:20,19575.79,19580.42,19558.36,19559.42
4/16/2021 15:25,19560.55,19560.55,19541.23,19551.14
4/19/2021 9:15,19149.56,19149.56,19028.35,19044.4
4/19/2021 9:20,19035.19,19075.6,18984.9,19075.6
4/19/2021 9:25,19080.91,19088.1,19067.75,19083.18
4/20/2021 9:15,19415.22,19458.65,19415.22,19437.42
4/20/2021 9:20,19442.88,19472.77,19442.88,19469.7
4/20/2021 9:25,19470.41,19476.73,19448,19459.39
4/20/2021 9:30,19457.41,19457.41,19431.07,19431.07
4/20/2021 9:35,19430.99,19437.1,19401.04,19404.63
4/20/2021 9:40,19411.82,19431.81,19407.64,19431.75
4/20/2021 9:45,19433.03,19442.52,19420.99,19420.99
4/20/2021 9:50,19419.41,19425.02,19411.21,19412
4/20/2021 9:55,19414.7,19418.22,19397.8,19398.69
4/20/2021 10:00,19401.06,19407.79,19389.97,19397.76
4/20/2021 10:05,19399.45,19399.65,19381.01,19385.87
4/20/2021 10:10,19385.24,19402.85,19376.7,19384.03
4/20/2021 10:15,19383.73,19392.46,19376.23,19392.46
4/20/2021 10:20,19393.42,19401.05,19388.55,19399.33
4/20/2021 10:25,19398.86,19405.5,19395.62,19403.41
4/20/2021 10:30,19403.86,19405.56,19395.26,19396.51
4/20/2021 10:35,19398.27,19410.4,19395.15,19408.37
4/20/2021 10:40,19408.45,19413.37,19405.3,19406.03
4/20/2021 10:45,19407.18,19407.18,19384.24,19384.24
4/20/2021 10:50,19384.65,19390.13,19379.69,19387.01
4/20/2021 10:55,19387.89,19397.17,19384.89,19393.95
4/20/2021 11:00,19394.42,19397.16,19381.23,19381.23
4/20/2021 11:05,19380.58,19380.58,19355.7,19355.7
4/20/2021 11:10,19355.35,19372.68,19353.98,19372.68
4/20/2021 11:15,19372.07,19372.07,19348.91,19351.54
4/20/2021 11:20,19351.33,19351.6,19332.92,19332.92
4/20/2021 11:25,19331.08,19331.08,19318.48,19321.63
4/20/2021 11:30,19321.06,19337.53,19314.88,19332.5
4/20/2021 11:35,19333.38,19339.38,19323.32,19336.12
4/20/2021 11:40,19335.33,19348.03,19334.57,19347.68
4/20/2021 11:45,19347.53,19354.41,19337.72,19337.72
4/20/2021 11:50,19335.84,19335.84,19330.28,19335.42
4/20/2021 11:55,19335.49,19336.22,19326.89,19334.33
4/20/2021 12:00,19333.81,19339.56,19333.05,19337.87
4/20/2021 12:05,19339.16,19340.28,19326.74,19327.66
4/20/2021 12:10,19327.87,19334.39,19325.84,19331.85
4/20/2021 12:15,19331.62,19336.14,19301.33,19311.15
4/20/2021 12:20,19311.85,19311.85,19273.78,19273.78
4/20/2021 12:25,19272.14,19299.38,19272.14,19299.07
4/20/2021 12:30,19298.92,19306.82,19292.05,19294.27
4/20/2021 12:35,19298.25,19298.25,19277.02,19283.04
4/20/2021 12:40,19287.02,19288.27,19263.86,19268.51
4/20/2021 12:45,19266.32,19275.73,19244.01,19275.73
4/20/2021 12:50,19277.02,19301.94,19277.02,19298.69
4/20/2021 12:55,19298.78,19308.71,19282.4,19283
4/20/2021 13:00,19280.61,19282.28,19264.59,19282.28
4/20/2021 13:05,19283.75,19293.65,19281.74,19291.67
4/20/2021 13:10,19289.75,19297.76,19283.87,19294.46
4/20/2021 13:15,19295.43,19308.87,19294.69,19303.58
4/20/2021 13:20,19303.61,19317.39,19297.97,19316.74
4/20/2021 13:25,19316.65,19316.65,19300.61,19304.18
4/20/2021 13:30,19304.33,19305.31,19286.51,19300.06
4/20/2021 13:35,19300.01,19310.22,19296.15,19297.74
4/20/2021 13:40,19297.68,19309.03,19295.72,19309.03
4/20/2021 13:45,19308.88,19315.09,19304.79,19305.53
4/20/2021 13:50,19303.37,19314.11,19292.36,19293.81
4/20/2021 13:55,19292.56,19303.51,19288.63,19300.33
4/20/2021 14:00,19297.19,19307.1,19292.37,19306.28
4/20/2021 14:05,19307.42,19311.62,19297.53,19300.35
4/20/2021 14:10,19301.12,19305.65,19295.38,19298.11
4/20/2021 14:15,19298.03,19306.84,19294.72,19304.84
4/20/2021 14:20,19303.43,19303.43,19233.71,19236.88
4/20/2021 14:25,19236.82,19236.82,19203.51,19225.56
4/20/2021 14:30,19224.02,19224.02,19190.44,19191.42
4/20/2021 14:35,19189.6,19198.49,19167.04,19167.04
4/20/2021 14:40,19166.71,19180.57,19160.96,19176.22
4/20/2021 14:45,19178.49,19178.49,19128.12,19128.26
4/20/2021 14:50,19129.12,19136.08,19102.56,19102.56
4/20/2021 14:55,19099.45,19108.39,19075.15,19099.93
4/20/2021 15:00,19102.72,19194.27,19102.72,19194.27
4/20/2021 15:05,19195.26,19210.51,19172.86,19208.58
4/20/2021 15:10,19210.43,19220.87,19206.08,19214.37
4/20/2021 15:15,19218.5,19220.56,19208.1,19208.1
4/20/2021 15:20,19209.32,19213.32,19185.35,19193.34
4/20/2021 15:25,19194.02,19194.02,19171.72,19176.55
4/22/2021 9:15,19098.43,19098.43,19031.56,19047
4/22/2021 9:20,19044.1,19117.86,19044.1,19091.44
4/22/2021 9:25,19089.06,19109.84,19066.47,19109.84
4/22/2021 9:30,19113.29,19113.29,19085.52,19098.86
4/22/2021 9:35,19096.1,19114.13,19096.1,19111.57
4/22/2021 9:40,19111.72,19156.4,19105.66,19150.65
4/22/2021 9:45,19149.96,19156.64,19137.44,19152.04
4/22/2021 9:50,19159.68,19164.62,19143.91,19163.38
4/22/2021 9:55,19163.32,19179.09,19158.94,19163.82
4/22/2021 10:00,19162.27,19162.27,19134.08,19134.12
4/22/2021 10:05,19130.87,19142.51,19117.55,19137.72
4/22/2021 10:10,19136.83,19152.04,19132.48,19145.46
4/22/2021 10:15,19144.9,19149.95,19135.85,19147.57
4/22/2021 10:20,19145.22,19152.9,19141.32,19150.76
4/22/2021 10:25,19150.17,19177.68,19149.09,19174.01
4/22/2021 10:30,19173.46,19192.29,19173.46,19192.29
4/22/2021 10:35,19192.68,19192.68,19177.73,19188.08
4/22/2021 10:40,19187.18,19197.93,19171.35,19176.82
4/22/2021 10:45,19175.65,19178.41,19164.72,19173.19
4/22/2021 10:50,19172.8,19179.53,19170.38,19179.53
4/22/2021 10:55,19181.39,19181.76,19165.02,19165.02
4/22/2021 11:00,19163,19163,19143.76,19143.76
4/22/2021 11:05,19144.69,19144.69,19131.77,19134.82
4/22/2021 11:10,19136.73,19157.28,19135.31,19157.28
4/22/2021 11:15,19156.1,19161.31,19151.76,19161.31
4/22/2021 11:20,19161.18,19164.25,19150.22,19150.66
4/22/2021 11:25,19150.21,19170.73,19150.21,19168.52
4/22/2021 11:30,19171.43,19187.33,19171.43,19184.5
4/22/2021 11:35,19184.89,19185.11,19168.91,19179.91
4/22/2021 11:40,19181.03,19207.73,19174.03,19207.73
4/22/2021 11:45,19209.55,19227.7,19206.03,19227.7
4/22/2021 11:50,19228.48,19239.97,19220.61,19233.27
4/22/2021 11:55,19234.34,19234.34,19219.17,19224.29
4/22/2021 12:00,19226.17,19226.17,19198.68,19198.82
4/22/2021 12:05,19196.17,19210.84,19192.12,19208.64
4/22/2021 12:10,19209.89,19232.02,19209.89,19232.02
4/22/2021 12:15,19233.68,19238.55,19224.66,19235.63
4/22/2021 12:20,19236.29,19242.95,19224.43,19241.81
4/22/2021 12:25,19242.83,19242.83,19211.23,19214.91
4/22/2021 12:30,19214.97,19223.14,19194.37,19223.14
4/22/2021 12:35,19221.88,19226.8,19211.59,19211.59
4/22/2021 12:40,19211.72,19220.26,19211.72,19215.69
4/22/2021 12:45,19213.87,19233.21,19213.87,19232.58
4/22/2021 12:50,19233.19,19259.27,19233.19,19259.16
4/22/2021 12:55,19259.18,19259.18,19251.71,19256.12
4/22/2021 13:00,19254.67,19278.86,19254.67,19273.43
4/22/2021 13:05,19274.63,19281.13,19254.92,19258.38
4/22/2021 13:10,19258.98,19267.48,19256.11,19256.11
4/22/2021 13:15,19256.27,19281.32,19256.27,19278.05
4/22/2021 13:20,19277.71,19281.98,19268.57,19281.98
4/22/2021 13:25,19283.31,19283.31,19252.28,19252.28
4/22/2021 13:30,19246.96,19257.08,19232.01,19247.02
4/22/2021 13:35,19247.1,19267.06,19244.08,19267.06
4/22/2021 13:40,19270.06,19272.35,19264.04,19272.27
4/22/2021 13:45,19273.87,19294.26,19273.87,19291.5
4/22/2021 13:50,19295.23,19299.64,19284.77,19290.66
4/22/2021 13:55,19291.82,19292.2,19272.29,19281.72
4/22/2021 14:00,19285.12,19311.51,19285.12,19300.34
4/22/2021 14:05,19299.08,19307.02,19299.08,19302.06
4/22/2021 14:10,19303.4,19321.78,19299.08,19318.37
4/22/2021 14:15,19319.77,19321.79,19294.38,19294.38
4/22/2021 14:20,19294.01,19294.93,19275.76,19275.76
4/22/2021 14:25,19276.72,19276.72,19258.25,19273.19
4/22/2021 14:30,19273.99,19308.89,19269.47,19308.89
4/22/2021 14:35,19310.36,19312.11,19299.67,19312.11
4/22/2021 14:40,19312.33,19320.24,19307,19307
4/22/2021 14:45,19307.28,19330.66,19303.7,19322.4
4/22/2021 14:50,19321.79,19324.57,19306.33,19311.8
4/22/2021 14:55,19312.35,19320.11,19300.18,19305.3
4/22/2021 15:00,19306.37,19335.25,19303.94,19323.85
4/22/2021 15:05,19320.88,19321.91,19310.06,19320.84
4/22/2021 15:10,19321.24,19326.16,19314.74,19314.74
4/22/2021 15:15,19312.75,19312.75,19303.05,19311.13
4/22/2021 15:20,19311.26,19317.11,19303.38,19305.99
