Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis,Actual_Agressive_Target,Predicted_Agressive_Target,Actual_Profit,Actual_Aggressive_profit,PAT_Profit_100,PAT_D_Profit_100,PAT_Loss_100,Target_Predicted_Aggressive_100_Defence_Target,PAT_Profit_Timestamp_100,PAT_D_Profit_Timestamp_100,PAT_Loss_Timestamp_100,Actual_Loss,PAT_Profit_Duration,PAT_D_Profit_Duration,PAT_Loss_Duration
6/2/2024 19:00,5360.5,5361.75,5360.25,5361.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5361.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:05,5361,5363.25,5360.25,5362.5,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:10,5362.5,5364.5,5361.25,5362,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,0,5362,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/2/2024 19:15,5362,5362.25,5360.75,5362.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5362.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:20,5362.25,5362.25,5361.25,5362,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:25,5362,5365.25,5362,5365,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:30,5365,5366.5,5364.75,5365.5,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:35,5365.75,5366.25,5364.5,5365.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,0,5365.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:40,5365,5365.5,5364.5,5365.5,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:45,5365.5,5365.75,5364,5364.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,0,5364.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:50,5364.5,5365.5,5363.75,5364.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,0,5364.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 19:55,5364.25,5367.5,5363.5,5365.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5365.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:00,5365.75,5368.5,5365.75,5366.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289,5292.25,5366.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:05,5366.5,5369.5,5366.25,5369.25,5361.25,5296.5,5287.75,5284.5,5281.5,5283.5,5286.75,5289,5292.25,5363.5,5369.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:10,5369.25,5370.5,5368.5,5370,5361.25,5296.5,5287.75,5284.5,5281.5,5286.75,5289,5292.25,5363.5,5365.75,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:15,5370,5373.5,5368.75,5373,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:20,5373,5373.25,5371.25,5372.75,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,0,5372.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:25,5372.75,5374.5,5372.5,5373.75,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,5373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:30,5373.75,5375.5,5373.25,5375.25,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,5375.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:35,5375,5375.25,5373.75,5374.5,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,0,5374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:40,5374.75,5374.75,5372.75,5373.25,5361.25,5296.5,5287.75,5284.5,5281.5,5289,5292.25,5363.5,5365.75,5366.25,0,5373.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:45,5373.25,5373.5,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5371.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:50,5371.75,5372.25,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/2/2024 20:55,5371.75,5373.25,5371.75,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5372.75,0,5372.75,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,0.75,-5,0,3,0,5369.75,,6/3/2024 2:40,,0,0,5 Hours 45 Minutes 0 Seconds,0
6/2/2024 21:00,5372.75,5373.25,5371.75,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5371.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:05,5371.75,5374,5371.75,5373,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5373,0,5373,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,0.5,,0,3.125,0,5369.875,,6/3/2024 2:40,,0,0,5 Hours 35 Minutes 0 Seconds,0
6/2/2024 21:10,5373,5373.25,5371.5,5372,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:15,5372.25,5372.25,5370,5370.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5370.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:20,5370.75,5371.75,5370.25,5371,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5371,0,5371,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,2.5,6.75,0,2.125,0,5368.875,,6/3/2024 2:40,,0,0,5 Hours 20 Minutes 0 Seconds,0
6/2/2024 21:25,5370.75,5371,5368.25,5368.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5368.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:30,5368.75,5369.5,5368,5369,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5369,0,5369,5366.25,5365.75,5373.5,4.25,26.575,5377.75,5400.075,4.5,-8.75,0,1.125,0,5367.875,,6/3/2024 2:40,,0,0,5 Hours 10 Minutes 0 Seconds,0
6/2/2024 21:35,5369.25,5369.5,5367.5,5367.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5367.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:40,5367.75,5370.5,5367,5369,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5369,0,5369,5366.25,5365.75,5373.5,4.25,25.82,5377.75,5399.32,4.5,8.75,0,1.125,0,5367.875,,6/3/2024 2:40,,0,0,5 Hours 0 Minutes 0 Seconds,0
6/2/2024 21:45,5369,5371,5368.75,5370.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5370.5,0,5370.5,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,3,-7.25,0,1.875,0,5368.625,,6/3/2024 2:40,,0,0,4 Hours 55 Minutes 0 Seconds,0
6/2/2024 21:50,5370.5,5370.75,5369.5,5369.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5369.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 21:55,5370,5370,5369,5369.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,5369.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 22:00,5369.25,5370,5369,5369.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/2/2024 22:05,5369.25,5370.75,5369.25,5370.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5370.5,0,5370.5,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,3,,0,1.875,0,5368.625,,6/3/2024 2:40,,0,0,4 Hours 35 Minutes 0 Seconds,0
6/2/2024 22:10,5370.25,5372,5370,5371.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289,5292.25,5363.5,5365.75,5366.25,5371.25,0,5371.25,5366.25,5365.75,5373.5,4.25,25.415,5377.75,5398.915,2.25,-6.5,0,2.25,0,5369,,6/3/2024 2:40,,0,0,4 Hours 30 Minutes 0 Seconds,0
6/2/2024 22:15,5371.25,5372.5,5371.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.5,0,5372.5,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,1,5.25,0,1.375,0,5371.125,,6/3/2024 2:40,,0,0,4 Hours 25 Minutes 0 Seconds,0
6/2/2024 22:20,5372.5,5372.75,5371.75,5372,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0,5372,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/2/2024 22:25,5372.25,5372.75,5371.75,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.25,0,5372.25,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,1.25,,0,1.25,0,5371,,6/3/2024 2:40,,0,0,4 Hours 15 Minutes 0 Seconds,0
6/2/2024 22:30,5372.25,5372.75,5372.25,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/2/2024 22:35,5372.5,5372.5,5370.75,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0,5371.75,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/2/2024 22:40,5371.75,5372.5,5371.5,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.25,0,5372.25,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,1.25,-5.5,0,1.25,0,5371,,6/3/2024 2:40,,0,0,4 Hours 0 Minutes 0 Seconds,0
6/2/2024 22:45,5372,5373,5372,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.5,0,5372.5,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,1,-5.25,0,1.375,0,5371.125,,6/3/2024 2:40,,0,0,3 Hours 55 Minutes 0 Seconds,0
6/2/2024 22:50,5372.75,5373,5372.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/2/2024 22:55,5372.5,5373.25,5372.5,5373,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373,0,5373,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,0.5,-4.75,0,1.625,0,5371.375,,6/3/2024 2:40,,0,0,3 Hours 45 Minutes 0 Seconds,0
6/2/2024 23:00,5373,5373,5372.5,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0,5372.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:05,5372.75,5373.5,5372.25,5373,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373,0,5373,5369.25,5366.25,5373.5,4.25,24.19,5377.75,5397.69,0.5,4.75,0,1.625,0,5371.375,,6/3/2024 2:40,,0,0,3 Hours 35 Minutes 0 Seconds,0
6/2/2024 23:10,5372.75,5374,5372.75,5373.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:15,5373.75,5374.25,5373.75,5374,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5374,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/2/2024 23:20,5374,5374.25,5371.75,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5372.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:25,5372.25,5372.5,5371.75,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5372.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:30,5372.5,5372.75,5371.25,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5371.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:35,5371.75,5372.25,5370.5,5371,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5371,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/2/2024 23:40,5371.25,5372.75,5371,5372,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372,0,5372,5369.25,5366.25,5373.5,4.25,25.955,5377.75,5399.455,1.5,,0,1.125,0,5370.875,,6/3/2024 2:40,,0,0,3 Hours 0 Minutes 0 Seconds,0
6/2/2024 23:45,5372.25,5372.25,5371,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5371.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:50,5371.75,5373,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/2/2024 23:55,5372,5372.5,5371.5,5371.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0,5371.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:00,5371.5,5372.5,5371.5,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372.25,0,5372.25,5369.25,5366.25,5373.5,4.25,25.955,5377.75,5399.455,1.25,-5.5,0,1.25,0,5371,,6/3/2024 2:40,,0,0,2 Hours 40 Minutes 0 Seconds,0
6/3/2024 0:05,5372,5372.75,5372,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:10,5372.5,5372.75,5372.25,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:15,5372.75,5373.25,5372.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,5372.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:20,5372.5,5372.5,5372,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,5372.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:25,5372,5373.75,5372,5373.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5373.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/3/2024 0:30,5373.5,5374,5373.25,5373.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5373.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:35,5373.75,5374.5,5373.5,5374.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5374.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:40,5374.25,5374.75,5374,5374.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:45,5374.5,5374.5,5374,5374.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,5374.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:50,5374.25,5375.5,5374.25,5375,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 0:55,5375.25,5375.25,5374,5374.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,5374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:00,5374.25,5374.75,5373.75,5374,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0,5374,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0
6/3/2024 1:05,5374,5374.75,5373.25,5373.5,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,0,5373.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:10,5373.25,5374,5373,5373.5,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:15,5373.5,5374,5373,5373.75,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,5373.75,0,5373.75,5371.5,5369.25,5374.75,3,19.785,5377.75,5394.535,1,4,0,0.875,0,5372.875,,6/3/2024 2:40,,0,0,1 Hours 25 Minutes 0 Seconds,0
6/3/2024 1:20,5373.75,5375,5373.75,5374.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,5374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:25,5374.75,5374.75,5374,5374,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:30,5374.25,5374.25,5372.25,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,5372.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:35,5372.5,5373.75,5372.5,5373.25,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,5373.25,0,5373.25,5373,5371.5,5374.75,3,17.805,5377.75,5392.555,1.5,-4.5,0,0.125,0,5373.375,,6/3/2024 0:25,,0,0,1 Hours 10 Minutes 0 Seconds,0
6/3/2024 1:40,5373.25,5373.5,5372.5,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,5372.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:45,5372.75,5373,5371.75,5372,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:50,5372,5372,5370.75,5372,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/3/2024 1:55,5372,5373,5371.75,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,5372.5,0,5372.5,5371.5,5369.25,5373.5,4.25,17.695,5377.75,5391.195,1,-5.25,0,0.25,0,5372.25,,6/3/2024 2:40,,0,0,0 Hours 45 Minutes 0 Seconds,0
6/3/2024 2:00,5372.75,5373.25,5371.75,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
6/3/2024 2:05,5372.5,5373.5,5371.75,5373.25,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373,5373.25,0,5373.25,5373,5371.5,5374.75,3,17.665,5377.75,5392.415,1.5,4.5,0,0.125,0,5373.375,,6/2/2024 21:05,,0,0,5 Hours 0 Minutes 0 Seconds,0
