Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlPrice,SellersInControlPrice,Entry,Defence,Stop,Target,Actual_100%_dis,Predicted_100%_dis
2024-06-02 19:25:00,5362.0,5365.25,5362.0,5365.0,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,5365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:30:00,5365.0,5366.5,5364.75,5365.5,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,5365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:35:00,5365.75,5366.25,5364.5,5365.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,0.0,5365.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:40:00,5365.0,5365.5,5364.5,5365.5,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,5365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:45:00,5365.5,5365.75,5364.0,5364.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,0.0,5364.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:50:00,5364.5,5365.5,5363.75,5364.25,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,0.0,5364.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 19:55:00,5364.25,5367.5,5363.5,5365.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,5365.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:00:00,5365.75,5368.5,5365.75,5366.75,5361.25,5296.5,5287.75,5284.5,5281.5,5281.5,5283.5,5286.75,5289.0,5292.25,5366.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:05:00,5366.5,5369.5,5366.25,5369.25,5361.25,5296.5,5287.75,5284.5,5281.5,5283.5,5286.75,5289.0,5292.25,5363.5,5369.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:10:00,5369.25,5370.5,5368.5,5370.0,5361.25,5296.5,5287.75,5284.5,5281.5,5286.75,5289.0,5292.25,5363.5,5365.75,5370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:15:00,5370.0,5373.5,5368.75,5373.0,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,5373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:20:00,5373.0,5373.25,5371.25,5372.75,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5372.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:25:00,5372.75,5374.5,5372.5,5373.75,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,5373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:30:00,5373.75,5375.5,5373.25,5375.25,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,5375.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:35:00,5375.0,5375.25,5373.75,5374.5,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5374.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:40:00,5374.75,5374.75,5372.75,5373.25,5361.25,5296.5,5287.75,5284.5,5281.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5373.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:45:00,5373.25,5373.5,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5371.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:50:00,5371.75,5372.25,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 20:55:00,5371.75,5373.25,5371.75,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5372.75,0.0,5372.75,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 21:00:00,5372.75,5373.25,5371.75,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5371.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:05:00,5371.75,5374.0,5371.75,5373.0,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5373.0,0.0,5373.0,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 21:10:00,5373.0,5373.25,5371.5,5372.0,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5372.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:15:00,5372.25,5372.25,5370.0,5370.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5370.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:20:00,5370.75,5371.75,5370.25,5371.0,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5371.0,0.0,5371.0,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 21:25:00,5370.75,5371.0,5368.25,5368.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5368.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:30:00,5368.75,5369.5,5368.0,5369.0,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5369.0,0.0,5369.0,5366.25,5365.75,5373.5,3.5,26.035
2024-06-02 21:35:00,5369.25,5369.5,5367.5,5367.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5367.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:40:00,5367.75,5370.5,5367.0,5369.0,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5369.0,0.0,5369.0,5366.25,5365.75,5373.5,3.5,26.35
2024-06-02 21:45:00,5369.0,5371.0,5368.75,5370.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5370.5,0.0,5370.5,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 21:50:00,5370.5,5370.75,5369.5,5369.75,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5369.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 21:55:00,5370.0,5370.0,5369.0,5369.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,5369.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:00:00,5369.25,5370.0,5369.0,5369.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:05:00,5369.25,5370.75,5369.25,5370.5,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5370.5,0.0,5370.5,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 22:10:00,5370.25,5372.0,5370.0,5371.25,5373.5,5361.25,5296.5,5287.75,5284.5,5289.0,5292.25,5363.5,5365.75,5366.25,5371.25,0.0,5371.25,5366.25,5365.75,5373.5,3.5,26.095
2024-06-02 22:15:00,5371.25,5372.5,5371.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.5,0.0,5372.5,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 22:20:00,5372.5,5372.75,5371.75,5372.0,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0.0,5372.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:25:00,5372.25,5372.75,5371.75,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5372.25,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 22:30:00,5372.25,5372.75,5372.25,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:35:00,5372.5,5372.5,5370.75,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0.0,5371.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:40:00,5371.75,5372.5,5371.5,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5372.25,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 22:45:00,5372.0,5373.0,5372.0,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5372.5,0.0,5372.5,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 22:50:00,5372.75,5373.0,5372.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 22:55:00,5372.5,5373.25,5372.5,5373.0,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373.0,0.0,5373.0,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 23:00:00,5373.0,5373.0,5372.5,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,0.0,5372.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:05:00,5372.75,5373.5,5372.25,5373.0,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373.0,0.0,5373.0,5369.25,5366.25,5373.5,3.5,19.575
2024-06-02 23:10:00,5372.75,5374.0,5372.75,5373.75,5373.5,5361.25,5296.5,5287.75,5284.5,5292.25,5363.5,5365.75,5366.25,5369.25,5373.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:15:00,5373.75,5374.25,5373.75,5374.0,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:20:00,5374.0,5374.25,5371.75,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5372.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:25:00,5372.25,5372.5,5371.75,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5372.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:30:00,5372.5,5372.75,5371.25,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5371.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:35:00,5371.75,5372.25,5370.5,5371.0,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5371.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:40:00,5371.25,5372.75,5371.0,5372.0,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372.0,0.0,5372.0,5369.25,5366.25,5373.5,3.5,18.995
2024-06-02 23:45:00,5372.25,5372.25,5371.0,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5371.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:50:00,5371.75,5373.0,5371.5,5371.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 23:55:00,5372.0,5372.5,5371.5,5371.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,0.0,5371.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:00:00,5371.5,5372.5,5371.5,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372.25,0.0,5372.25,5369.25,5366.25,5373.5,3.5,18.995
2024-06-03 00:05:00,5372.0,5372.75,5372.0,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5372.25,5372.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:10:00,5372.5,5372.75,5372.25,5372.75,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:15:00,5372.75,5373.25,5372.25,5372.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5372.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:20:00,5372.5,5372.5,5372.0,5372.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5372.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:25:00,5372.0,5373.75,5372.0,5373.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5373.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:30:00,5373.5,5374.0,5373.25,5373.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5373.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:35:00,5373.75,5374.5,5373.5,5374.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5374.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:40:00,5374.25,5374.75,5374.0,5374.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5374.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:45:00,5374.5,5374.5,5374.0,5374.25,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5374.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:50:00,5374.25,5375.5,5374.25,5375.0,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:55:00,5375.25,5375.25,5374.0,5374.5,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5374.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:00:00,5374.25,5374.75,5373.75,5374.0,5373.5,5361.25,5296.5,5287.75,5284.5,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5374.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:05:00,5374.0,5374.75,5373.25,5373.5,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,5373.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:10:00,5373.25,5374.0,5373.0,5373.5,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:15:00,5373.5,5374.0,5373.0,5373.75,5374.75,5373.5,5361.25,5296.5,5287.75,5363.5,5365.75,5366.25,5369.25,5371.5,5373.75,0.0,5373.75,5371.5,5369.25,5374.75,2.25,21.31
2024-06-03 01:20:00,5373.75,5375.0,5373.75,5374.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5374.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:25:00,5374.75,5374.75,5374.0,5374.0,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5374.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:30:00,5374.25,5374.25,5372.25,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5372.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:35:00,5372.5,5373.75,5372.5,5373.25,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5373.25,0.0,5373.25,5373.0,5371.5,5374.75,2.25,21.445
2024-06-03 01:40:00,5373.25,5373.5,5372.5,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5372.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:45:00,5372.75,5373.0,5371.75,5372.0,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5372.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:50:00,5372.0,5372.0,5370.75,5372.0,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 01:55:00,5372.0,5373.0,5371.75,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5372.5,0.0,5372.5,5371.5,5369.25,5373.5,3.5,21.04
2024-06-03 02:00:00,5372.75,5373.25,5371.75,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 02:05:00,5372.5,5373.5,5371.75,5373.25,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5373.25,0.0,5373.25,5373.0,5371.5,5374.75,2.25,21.445
2024-06-03 02:10:00,5373.5,5374.0,5372.0,5372.5,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5372.5,5372.5,5373.5,5374.75,5371.5,-0.75,-38.02
2024-06-03 02:15:00,5372.25,5372.75,5370.25,5371.25,5374.75,5373.5,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5371.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 02:20:00,5371.25,5371.75,5370.5,5370.75,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5370.75,5370.75,5371.75,5373.5,5369.25,-7.25,-40.59
2024-06-03 02:25:00,5370.75,5372.5,5370.5,5372.25,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5372.25,0.0,5372.25,5371.5,5369.25,5373.5,3.5,21.025
2024-06-03 02:30:00,5372.5,5372.5,5371.0,5371.5,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5371.5,5371.5,5371.75,5373.5,5369.25,-7.25,-39.86
2024-06-03 02:35:00,5371.5,5373.5,5371.25,5372.5,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5372.5,0.0,5372.5,5371.5,5369.25,5373.5,3.5,21.025
2024-06-03 02:40:00,5372.75,5377.75,5372.5,5377.0,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 02:45:00,5376.75,5377.0,5373.0,5373.25,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5373.25,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 02:50:00,5373.25,5376.25,5373.25,5375.75,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5375.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 02:55:00,5375.75,5376.0,5373.75,5373.75,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5373.75,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 03:00:00,5374.0,5374.5,5373.25,5374.0,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 03:05:00,5374.0,5375.75,5372.75,5374.0,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 03:10:00,5374.25,5375.25,5373.25,5374.0,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 03:15:00,5374.25,5375.5,5371.25,5371.25,5373.5,5371.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5371.25,5371.25,5371.75,5373.5,5369.25,-7.25,-39.41
2024-06-03 03:20:00,5371.25,5371.25,5367.75,5368.5,5371.75,5371.25,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5368.5,5368.5,5371.25,5371.75,5366.25,-4.25,-46.95
2024-06-03 03:25:00,5368.5,5368.75,5366.0,5366.25,5371.25,5368.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5366.25,5366.25,5368.75,5371.25,5365.75,-3.75,-47.795
2024-06-03 03:30:00,5366.25,5367.5,5365.75,5366.5,5371.25,5368.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,5366.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 03:35:00,5366.75,5368.25,5363.5,5363.5,5371.25,5368.75,5361.25,5296.5,5287.75,5365.75,5366.25,5369.25,5371.5,5373.0,0.0,5363.5,0.0,0.0,0.0,0.0,0.0,0.0
